Customer ID,Count
CUST3401,15
CUST1591,15
CUST3087,15
CUST7646,15
CUST6766,15
CUST8063,15
CUST4168,15
CUST4953,15
CUST1741,15
CUST2795,15
CUST4679,15
CUST3205,15
CUST1524,15
CUST6273,15
CUST7762,15
CUST6281,15
CUST8268,15
CUST4232,15
CUST4004,15
CUST5057,15
CUST8640,15
CUST4275,15
CUST8415,15
CUST1769,15
CUST9978,15
CUST3372,15
CUST8020,15
CUST2305,15
CUST4774,15
CUST9171,15
CUST7328,15
CUST5513,15
CUST6695,15
CUST8404,15
CUST9307,15
CUST8577,15
CUST9290,15
CUST6955,15
CUST7427,15
CUST3431,15
CUST9977,15
CUST4443,15
CUST6279,15
CUST8244,15
CUST1822,15
CUST3855,15
CUST6437,15
CUST7208,15
CUST2136,15
CUST5059,15
CUST3953,15
CUST1960,15
CUST7396,15
CUST5345,15
CUST5727,15
CUST4342,15
CUST7850,15
CUST6258,15
CUST8975,15
CUST1718,15
CUST1596,15
CUST7113,15
CUST1408,15
CUST1903,15
CUST6071,15
CUST2300,15
CUST3643,15
CUST6409,15
CUST6139,15
CUST1572,15
CUST4602,15
CUST3100,15
CUST9397,15
CUST4444,15
CUST6228,15
CUST3594,15
CUST1888,15
CUST3971,15
CUST4375,15
CUST9230,15
CUST4166,15
CUST3527,15
CUST9624,15
CUST7457,15
CUST9605,15
CUST1773,15
CUST8387,15
CUST6008,15
CUST7708,15
CUST1907,15
CUST4694,15
CUST8154,15
CUST7500,15
CUST1491,15
CUST2111,15
CUST6940,15
CUST4869,15
CUST4938,15
CUST1393,15
CUST9518,15
CUST6685,15
CUST3410,15
CUST6918,15
CUST4133,15
CUST8976,15
CUST3696,15
CUST6976,15
CUST7903,15
CUST8941,15
CUST1472,15
CUST8560,15
CUST6805,15
CUST4452,15
CUST4992,15
CUST7246,15
CUST8059,15
CUST6476,15
CUST2964,15
CUST2216,15
CUST4048,15
CUST2438,15
CUST1292,15
CUST7599,15
CUST8698,15
CUST1019,15
CUST5020,15
CUST2132,15
CUST5185,15
CUST3962,15
CUST7326,15
CUST6624,15
CUST4339,15
CUST5590,15
CUST2767,15
CUST4912,15
CUST8371,15
CUST5310,15
CUST5277,15
CUST2917,15
CUST5098,15
CUST3956,15
CUST6776,15
CUST4610,15
CUST2658,15
CUST8224,15
CUST1325,15
CUST8349,15
CUST2298,15
CUST4714,15
CUST9846,15
CUST3490,15
CUST8119,15
CUST5433,15
CUST6964,15
CUST4212,15
CUST2296,15
CUST6180,15
CUST6464,15
CUST5002,15
CUST5164,15
CUST1269,15
CUST1461,15
CUST9667,15
CUST6215,15
CUST8505,15
CUST6483,15
CUST8580,15
CUST6888,15
CUST9165,15
CUST5781,15
CUST1158,15
CUST4335,15
CUST8992,15
CUST6824,15
CUST3273,15
CUST9914,15
CUST3434,15
CUST5611,15
CUST6254,15
CUST2092,15
CUST1378,15
CUST9359,15
CUST7334,15
CUST8418,15
CUST9059,15
CUST7745,15
CUST4950,15
CUST3975,15
CUST9137,15
CUST2096,15
CUST4893,15
CUST4963,15
CUST1128,15
CUST5905,15
CUST6974,15
CUST2424,15
CUST3111,15
CUST4095,15
CUST4657,15
CUST1879,15
CUST1825,15
CUST5786,15
CUST2692,15
CUST4803,15
CUST7201,15
CUST6061,15
CUST5901,15
CUST3306,15
CUST4611,15
CUST2919,15
CUST5552,14
CUST1106,14
CUST2674,14
CUST1847,14
CUST8208,14
CUST7224,14
CUST9130,14
CUST5374,14
CUST8222,14
CUST6193,14
CUST4545,14
CUST5066,14
CUST6701,14
CUST3739,14
CUST2587,14
CUST6897,14
CUST6432,14
CUST4434,14
CUST4309,14
CUST3883,14
CUST6594,14
CUST8108,14
CUST2833,14
CUST9551,14
CUST5125,14
CUST9897,14
CUST8702,14
CUST7338,14
CUST6649,14
CUST6447,14
CUST9981,14
CUST4829,14
CUST5035,14
CUST7228,14
CUST7160,14
CUST5454,14
CUST3988,14
CUST2332,14
CUST4558,14
CUST9534,14
CUST8884,14
CUST5462,14
CUST9787,14
CUST4161,14
CUST7189,14
CUST5638,14
CUST7714,14
CUST1214,14
CUST6597,14
CUST4060,14
CUST4268,14
CUST9444,14
CUST3015,14
CUST9574,14
CUST1136,14
CUST2541,14
CUST8816,14
CUST8491,14
CUST7054,14
CUST3559,14
CUST9264,14
CUST5213,14
CUST5675,14
CUST9748,14
CUST7527,14
CUST5256,14
CUST6638,14
CUST4013,14
CUST5029,14
CUST9938,14
CUST1590,14
CUST7528,14
CUST6378,14
CUST6566,14
CUST4562,14
CUST7584,14
CUST1142,14
CUST4380,14
CUST5843,14
CUST9126,14
CUST9388,14
CUST8638,14
CUST7166,14
CUST6621,14
CUST6167,14
CUST9613,14
CUST6924,14
CUST8081,14
CUST9051,14
CUST7352,14
CUST4190,14
CUST6394,14
CUST5143,14
CUST7670,14
CUST7178,14
CUST1448,14
CUST4847,14
CUST4755,14
CUST8293,14
CUST3022,14
CUST2776,14
CUST4104,14
CUST3042,14
CUST1107,14
CUST9376,14
CUST5999,14
CUST8719,14
CUST1352,14
CUST1715,14
CUST6429,14
CUST1093,14
CUST8899,14
CUST5576,14
CUST5157,14
CUST3255,14
CUST5566,14
CUST5089,14
CUST3126,14
CUST2422,14
CUST4589,14
CUST9879,14
CUST2067,14
CUST4152,14
CUST9877,14
CUST9235,14
CUST5231,14
CUST4765,14
CUST5288,14
CUST5264,14
CUST6644,14
CUST1271,14
CUST2925,14
CUST9831,14
CUST5362,14
CUST7776,14
CUST2841,14
CUST3655,14
CUST6653,14
CUST3146,14
CUST2989,14
CUST2924,14
CUST3166,14
CUST2778,14
CUST3207,14
CUST7007,14
CUST5356,14
CUST5971,14
CUST5985,14
CUST4903,14
CUST2429,14
CUST2200,14
CUST2113,14
CUST1651,14
CUST4145,14
CUST3572,14
CUST2302,14
CUST2825,14
CUST4746,14
CUST1623,14
CUST2190,14
CUST7633,14
CUST3384,14
CUST8284,14
CUST6098,14
CUST5174,14
CUST3380,14
CUST4292,14
CUST1377,14
CUST8448,14
CUST2531,14
CUST4646,14
CUST8399,14
CUST9169,14
CUST5671,14
CUST6206,14
CUST3653,14
CUST5496,14
CUST6787,14
CUST3879,14
CUST5597,14
CUST2691,14
CUST2769,14
CUST3270,14
CUST3622,14
CUST8967,14
CUST2717,14
CUST8643,14
CUST4753,14
CUST9528,14
CUST3142,14
CUST2442,14
CUST5135,14
CUST6296,14
CUST4870,14
CUST7016,14
CUST8557,14
CUST9842,14
CUST5767,14
CUST7777,14
CUST4069,14
CUST3658,14
CUST2548,14
CUST3463,14
CUST1119,14
CUST6716,14
CUST1034,14
CUST2926,14
CUST1057,14
CUST7719,14
CUST2417,14
CUST9308,14
CUST5844,14
CUST4110,14
CUST7406,14
CUST2639,14
CUST2394,14
CUST4297,14
CUST4084,14
CUST8792,14
CUST1931,14
CUST4502,14
CUST6183,14
CUST9310,14
CUST5067,14
CUST5582,14
CUST7128,14
CUST6248,14
CUST5883,14
CUST8453,14
CUST9665,14
CUST6569,14
CUST6543,14
CUST6482,14
CUST4732,14
CUST5589,14
CUST7157,14
CUST6138,14
CUST1368,14
CUST7539,14
CUST8461,14
CUST4585,14
CUST5082,14
CUST4211,14
CUST3020,14
CUST8130,14
CUST1477,14
CUST2999,14
CUST5448,14
CUST2564,14
CUST8601,14
CUST2118,14
CUST9146,14
CUST8672,14
CUST6412,14
CUST6371,14
CUST6919,14
CUST5117,14
CUST7451,14
CUST1665,14
CUST5572,14
CUST3108,14
CUST7055,14
CUST2257,14
CUST8368,14
CUST8526,14
CUST6606,14
CUST3612,14
CUST7648,14
CUST6723,14
CUST2670,14
CUST7606,14
CUST7563,14
CUST9260,14
CUST1071,14
CUST3381,14
CUST1927,14
CUST6114,14
CUST5467,14
CUST9422,14
CUST5440,14
CUST8712,14
CUST3571,14
CUST8688,14
CUST8559,14
CUST9328,14
CUST6524,14
CUST6818,14
CUST9552,14
CUST3301,14
CUST6085,14
CUST7940,14
CUST6937,14
CUST2686,14
CUST8903,14
CUST9382,14
CUST9355,14
CUST3419,14
CUST3089,14
CUST2797,14
CUST7190,14
CUST9449,14
CUST7726,14
CUST7505,14
CUST6115,14
CUST4083,14
CUST3171,14
CUST3127,14
CUST1824,14
CUST9305,14
CUST4125,14
CUST6148,14
CUST9598,14
CUST5072,14
CUST8146,14
CUST2646,14
CUST7057,14
CUST3077,14
CUST7058,14
CUST6129,14
CUST8172,14
CUST5102,14
CUST1423,14
CUST2109,14
CUST8910,14
CUST1820,14
CUST9504,14
CUST8171,14
CUST4185,14
CUST7291,14
CUST1241,14
CUST8602,14
CUST7222,14
CUST8306,14
CUST1388,14
CUST2928,14
CUST7991,14
CUST9609,14
CUST1024,14
CUST1532,14
CUST3160,14
CUST6901,14
CUST7979,14
CUST9132,14
CUST9993,14
CUST2034,14
CUST2148,14
CUST1235,14
CUST9848,14
